customer_id,segment,country,city,first_order_date
46542,Retail,Iraq,Basra,2023-01-05
46543,SMB,Jordan,Basra,2025-04-18
46544,Retail,UAE,Erbil,2024-06-07
46545,Retail,Iraq,Sulaymaniyah,2025-07-28
46546,SMB,UAE,Erbil,2024-06-11
46547,Enterprise,Jordan,Baghdad,2023-07-02
46548,Enterprise,Iraq,Sulaymaniyah,2024-09-18
46549,Public Sector,Turkey,Duhok,2023-12-28
46550,Retail,UAE,Basra,2024-02-10
46551,Enterprise,Iraq,Duhok,2024-05-08
46552,Public Sector,Jordan,Basra,2024-10-10
46553,Education,Turkey,Kirkuk,2025-10-31
46554,SMB,Jordan,Sulaymaniyah,2023-01-10
46555,Enterprise,Jordan,Basra,2023-12-17
46556,Enterprise,Jordan,Duhok,2024-04-29
46557,Retail,Jordan,Erbil,2023-12-14
46558,SMB,Jordan,Basra,2024-01-08
46559,Retail,UAE,Erbil,2025-08-01
46560,Enterprise,UAE,Erbil,2024-10-20
46561,Public Sector,UAE,Duhok,2024-06-09
46562,Enterprise,Iraq,Duhok,2023-04-18
46563,Education,Jordan,Erbil,2025-07-20
46564,Public Sector,UAE,Erbil,2024-01-11
46565,Public Sector,Jordan,Sulaymaniyah,2025-01-16
46566,Education,UAE,Erbil,2025-06-11
46567,SMB,Turkey,Basra,2025-08-21
46568,Enterprise,Jordan,Kirkuk,2025-02-16
46569,SMB,Turkey,Kirkuk,2025-07-03
46570,Education,Iraq,Kirkuk,2025-05-13
46571,SMB,Iraq,Erbil,2025-01-31
46572,Enterprise,Turkey,Basra,2024-08-26
46573,SMB,Jordan,Baghdad,2023-09-16
46574,Education,Iraq,Sulaymaniyah,2025-07-25
46575,Enterprise,Turkey,Duhok,2025-01-22
46576,Public Sector,Turkey,Baghdad,2024-08-26
46577,Education,Iraq,Baghdad,2024-04-07
46578,Education,UAE,Sulaymaniyah,2024-01-25
46579,Retail,Turkey,Duhok,2024-06-27
46580,Education,Turkey,Sulaymaniyah,2023-10-14
46581,Public Sector,Iraq,Baghdad,2025-10-29
46582,Enterprise,Jordan,Sulaymaniyah,2023-07-28
46583,SMB,UAE,Sulaymaniyah,2023-09-30
46584,Public Sector,UAE,Duhok,2024-05-16
46585,Public Sector,Iraq,Duhok,2024-06-14
46586,Retail,Jordan,Basra,2025-06-22
46587,Education,Jordan,Erbil,2024-04-03
46588,Retail,Jordan,Duhok,2023-01-06
46589,Enterprise,UAE,Baghdad,2023-06-30
46590,Retail,Iraq,Erbil,2024-02-24
46591,Retail,Jordan,Sulaymaniyah,2023-11-28
46592,Public Sector,Turkey,Duhok,2025-01-08
46593,SMB,Turkey,Basra,2024-01-31
46594,SMB,UAE,Erbil,2023-10-15
46595,Retail,Iraq,Duhok,2024-01-31
46596,Education,Jordan,Kirkuk,2024-03-16
46597,Education,Iraq,Duhok,2023-09-28
46598,SMB,Jordan,Sulaymaniyah,2024-01-20
46599,Education,Iraq,Erbil,2025-06-25
46600,Public Sector,Jordan,Baghdad,2025-10-27
46601,Public Sector,Jordan,Basra,2025-01-29
46602,SMB,Jordan,Baghdad,2024-12-26
46603,Retail,Turkey,Basra,2025-05-07
46604,Retail,Iraq,Basra,2023-08-04
46605,Public Sector,UAE,Duhok,2023-12-29
46606,Enterprise,UAE,Baghdad,2024-12-08
46607,Public Sector,Turkey,Erbil,2024-03-17
46608,Public Sector,Jordan,Baghdad,2024-12-21
46609,Public Sector,Turkey,Duhok,2023-11-08
46610,Enterprise,Turkey,Duhok,2023-11-16
46611,Education,Jordan,Sulaymaniyah,2024-05-06
46612,SMB,Jordan,Kirkuk,2023-04-26
46613,Education,Jordan,Baghdad,2023-05-27
46614,SMB,Turkey,Sulaymaniyah,2023-01-21
46615,Education,Jordan,Basra,2025-12-30
46616,Public Sector,UAE,Baghdad,2023-05-26
46617,Enterprise,UAE,Erbil,2023-01-16
46618,Retail,Jordan,Duhok,2025-01-16
46619,Retail,Iraq,Duhok,2024-02-13
46620,Retail,Jordan,Duhok,2023-09-16
46621,Public Sector,UAE,Kirkuk,2024-05-04
46622,Education,Iraq,Kirkuk,2023-03-18
46623,SMB,UAE,Duhok,2025-05-28
46624,SMB,UAE,Duhok,2024-04-19
46625,Enterprise,Turkey,Basra,2023-07-03
46626,Public Sector,UAE,Erbil,2024-05-17
46627,Retail,Jordan,Duhok,2025-12-17
46628,Retail,Turkey,Duhok,2025-01-16
46629,Education,Iraq,Basra,2025-09-19
46630,Public Sector,UAE,Kirkuk,2023-10-09
46631,Public Sector,Iraq,Sulaymaniyah,2025-01-06
46632,Education,Turkey,Erbil,2024-07-28
46633,Education,Turkey,Kirkuk,2025-09-20
46634,Enterprise,Turkey,Erbil,2023-10-21
46635,SMB,Jordan,Duhok,2023-09-26
46636,SMB,UAE,Erbil,2025-03-15
46637,Education,Iraq,Kirkuk,2025-03-21
46638,Retail,Turkey,Baghdad,2024-12-03
46639,Public Sector,UAE,Erbil,2024-09-03
46640,Enterprise,Turkey,Duhok,2024-10-06
46641,Public Sector,UAE,Sulaymaniyah,2023-06-12
46642,Retail,Turkey,Kirkuk,2025-12-22
46643,Education,Jordan,Duhok,2025-02-07
46644,SMB,Jordan,Duhok,2023-09-07
46645,SMB,Jordan,Sulaymaniyah,2025-05-04
46646,Enterprise,Iraq,Sulaymaniyah,2025-02-17
46647,Public Sector,Jordan,Kirkuk,2025-10-26
46648,Public Sector,Jordan,Sulaymaniyah,2024-08-02
46649,Enterprise,Iraq,Baghdad,2023-05-13
46650,Enterprise,Turkey,Erbil,2023-12-13
46651,SMB,Turkey,Kirkuk,2023-01-03
46652,Public Sector,Iraq,Erbil,2025-02-19
46653,Retail,UAE,Erbil,2025-08-18
46654,Enterprise,Turkey,Baghdad,2025-03-14
46655,Retail,UAE,Erbil,2024-06-07
46656,Public Sector,Jordan,Duhok,2025-08-06
46657,Public Sector,Turkey,Erbil,2023-10-18
46658,Retail,Iraq,Basra,2023-04-16
46659,Retail,UAE,Sulaymaniyah,2024-12-02
46660,Education,Jordan,Kirkuk,2024-05-02
46661,Retail,Jordan,Kirkuk,2025-07-29
46662,Public Sector,UAE,Basra,2024-07-17
46663,Public Sector,UAE,Sulaymaniyah,2023-02-24
46664,Education,Iraq,Duhok,2023-08-06
46665,Public Sector,Jordan,Sulaymaniyah,2025-07-15
46666,Public Sector,Jordan,Erbil,2024-05-15
46667,Education,UAE,Sulaymaniyah,2023-06-21
46668,Enterprise,Iraq,Kirkuk,2024-09-08
46669,Enterprise,Turkey,Duhok,2025-09-26
46670,Retail,Turkey,Basra,2023-04-27
46671,SMB,Turkey,Baghdad,2025-08-18
46672,SMB,Jordan,Basra,2025-07-18
46673,SMB,UAE,Duhok,2024-09-18
46674,Education,Turkey,Duhok,2024-11-05
46675,Enterprise,Iraq,Baghdad,2024-09-16
46676,Retail,Turkey,Duhok,2023-04-05
46677,Retail,Iraq,Baghdad,2024-10-27
46678,SMB,Jordan,Sulaymaniyah,2025-10-10
46679,Public Sector,Iraq,Erbil,2025-06-10
46680,Retail,Jordan,Erbil,2025-08-12
46681,Retail,Iraq,Sulaymaniyah,2024-08-02
46682,Public Sector,UAE,Baghdad,2024-05-01
46683,Retail,Turkey,Duhok,2024-01-05
46684,Public Sector,UAE,Erbil,2024-04-15
46685,Enterprise,Turkey,Duhok,2024-11-08
46686,Enterprise,Jordan,Baghdad,2023-07-28
46687,SMB,Jordan,Baghdad,2024-08-26
46688,Public Sector,Turkey,Sulaymaniyah,2025-08-07
46689,SMB,Turkey,Sulaymaniyah,2023-02-10
46690,Retail,Iraq,Basra,2025-01-27
46691,Education,Turkey,Sulaymaniyah,2024-04-04
46692,Public Sector,UAE,Kirkuk,2024-01-19
46693,SMB,UAE,Basra,2023-05-09
46694,Education,Turkey,Erbil,2023-09-24
46695,SMB,Iraq,Sulaymaniyah,2025-01-31
46696,Education,Turkey,Baghdad,2024-12-24
46697,Retail,Turkey,Sulaymaniyah,2023-07-30
46698,Education,UAE,Duhok,2023-09-11
46699,SMB,Iraq,Sulaymaniyah,2024-11-20
46700,Public Sector,Iraq,Basra,2025-10-29
46701,Retail,UAE,Baghdad,2024-07-30
46702,Education,Iraq,Kirkuk,2023-03-04
46703,Retail,Turkey,Sulaymaniyah,2023-11-01
46704,Retail,Iraq,Duhok,2025-05-12
46705,SMB,Turkey,Erbil,2024-11-12
46706,Education,Jordan,Basra,2025-08-27
46707,Retail,Turkey,Duhok,2025-11-18
46708,Enterprise,Iraq,Baghdad,2023-09-27
46709,Retail,Iraq,Kirkuk,2025-04-21
46710,Education,Iraq,Kirkuk,2025-07-10
46711,Enterprise,UAE,Kirkuk,2024-12-09
46712,Education,Jordan,Baghdad,2024-09-01
46713,Retail,Turkey,Duhok,2025-03-24
46714,Public Sector,Iraq,Sulaymaniyah,2023-12-14
46715,Education,Jordan,Basra,2024-05-09
46716,Enterprise,Turkey,Duhok,2024-03-20
46717,Education,Turkey,Sulaymaniyah,2023-05-04
46718,Education,Iraq,Basra,2023-08-06
46719,Public Sector,UAE,Sulaymaniyah,2023-03-08
46720,Retail,Iraq,Kirkuk,2025-07-01
46721,Enterprise,UAE,Erbil,2023-03-18
46722,Retail,UAE,Baghdad,2024-02-22
46723,Public Sector,Turkey,Erbil,2025-09-21
46724,Retail,UAE,Basra,2025-04-03
46725,Public Sector,Turkey,Duhok,2025-01-20
46726,Enterprise,Turkey,Sulaymaniyah,2023-04-08
46727,Public Sector,Iraq,Erbil,2025-06-28
46728,Education,Iraq,Duhok,2024-02-17
46729,Retail,Turkey,Baghdad,2025-07-13
46730,Enterprise,Jordan,Sulaymaniyah,2023-09-29
46731,Education,UAE,Sulaymaniyah,2024-06-27
46732,Enterprise,Turkey,Baghdad,2023-03-09
46733,SMB,Jordan,Sulaymaniyah,2024-10-08
46734,Retail,UAE,Erbil,2023-10-08
46735,Enterprise,Turkey,Erbil,2023-11-16
46736,Public Sector,Turkey,Kirkuk,2025-01-06
46737,SMB,Jordan,Sulaymaniyah,2023-05-04
46738,Public Sector,UAE,Erbil,2023-09-01
46739,Retail,Turkey,Erbil,2023-03-19
46740,Enterprise,Iraq,Erbil,2023-09-13
46741,SMB,UAE,Kirkuk,2025-04-12
46742,Retail,Iraq,Basra,2024-05-09
46743,Education,Iraq,Duhok,2023-07-11
46744,Education,Turkey,Duhok,2023-11-02
46745,Enterprise,Jordan,Sulaymaniyah,2025-02-15
46746,Education,Turkey,Sulaymaniyah,2025-07-18
46747,Public Sector,UAE,Duhok,2023-09-26
46748,SMB,Iraq,Erbil,2025-01-14
46749,Public Sector,UAE,Duhok,2025-09-15
46750,Enterprise,Iraq,Erbil,2025-09-15
46751,SMB,UAE,Duhok,2024-12-02
46752,Public Sector,Iraq,Erbil,2024-09-25
46753,SMB,Turkey,Sulaymaniyah,2025-10-31
46754,Enterprise,Iraq,Sulaymaniyah,2025-11-18
46755,Education,UAE,Sulaymaniyah,2025-01-12
46756,SMB,Iraq,Duhok,2024-04-23
46757,Enterprise,Iraq,Sulaymaniyah,2023-02-24
46758,Education,Turkey,Duhok,2025-05-22
46759,SMB,Iraq,Duhok,2024-03-29
46760,Enterprise,Turkey,Erbil,2024-01-17
46761,Retail,UAE,Baghdad,2024-01-24
46762,Enterprise,UAE,Duhok,2023-03-28
46763,Education,Jordan,Kirkuk,2023-04-03
46764,Retail,UAE,Erbil,2025-08-10
46765,SMB,Jordan,Kirkuk,2024-04-10
46766,SMB,Turkey,Basra,2025-06-01
46767,Public Sector,UAE,Basra,2024-01-02
46768,Public Sector,UAE,Sulaymaniyah,2024-02-08
46769,Retail,UAE,Kirkuk,2023-06-29
46770,Retail,Jordan,Duhok,2024-01-24
46771,Enterprise,Jordan,Erbil,2024-11-07
46772,Retail,UAE,Basra,2025-05-04
46773,Retail,Iraq,Sulaymaniyah,2023-02-07
46774,Education,Iraq,Duhok,2023-03-31
46775,Education,Iraq,Sulaymaniyah,2024-02-17
46776,Public Sector,Turkey,Kirkuk,2024-05-15
46777,Retail,Iraq,Basra,2024-10-05
46778,Retail,Jordan,Kirkuk,2024-06-11
46779,Public Sector,Iraq,Duhok,2024-02-20
46780,SMB,UAE,Kirkuk,2023-03-10
46781,Retail,Turkey,Kirkuk,2023-12-05
46782,Education,Turkey,Erbil,2023-06-19
46783,Retail,Turkey,Sulaymaniyah,2024-08-03
46784,Retail,UAE,Baghdad,2023-12-09
46785,Education,UAE,Baghdad,2023-06-16
46786,Retail,Jordan,Baghdad,2025-04-10
46787,SMB,Iraq,Erbil,2023-07-06
46788,Retail,Iraq,Duhok,2023-02-09
46789,Enterprise,Jordan,Basra,2024-09-08
46790,Education,UAE,Baghdad,2025-04-06
46791,SMB,Iraq,Sulaymaniyah,2024-07-09
46792,Public Sector,Turkey,Duhok,2025-11-04
46793,Retail,UAE,Baghdad,2023-09-08
46794,Retail,Iraq,Sulaymaniyah,2023-01-17
46795,SMB,Turkey,Duhok,2024-02-18
46796,Enterprise,UAE,Erbil,2024-09-06
46797,Public Sector,Jordan,Duhok,2025-08-16
46798,Education,Turkey,Basra,2023-02-27
46799,SMB,Turkey,Baghdad,2025-09-25
46800,Enterprise,Turkey,Sulaymaniyah,2023-02-08
46801,Enterprise,Turkey,Sulaymaniyah,2024-09-12
46802,Education,Iraq,Sulaymaniyah,2024-08-07
46803,Enterprise,Turkey,Baghdad,2025-03-21
46804,SMB,Iraq,Basra,2023-11-16
46805,SMB,UAE,Basra,2024-03-30
46806,Enterprise,Iraq,Sulaymaniyah,2023-10-07
46807,Public Sector,Iraq,Kirkuk,2024-04-24
46808,Public Sector,Iraq,Basra,2025-02-23
46809,Enterprise,Jordan,Sulaymaniyah,2025-12-01
46810,SMB,UAE,Kirkuk,2025-03-09
46811,Enterprise,Turkey,Baghdad,2023-08-02
46812,Public Sector,Jordan,Duhok,2025-06-22
46813,Public Sector,Iraq,Sulaymaniyah,2025-02-23
46814,Education,UAE,Baghdad,2024-02-26
46815,Enterprise,Iraq,Basra,2024-06-17
46816,Enterprise,Iraq,Sulaymaniyah,2025-02-12
46817,Public Sector,Iraq,Kirkuk,2025-02-26
46818,SMB,UAE,Kirkuk,2023-12-06
46819,Enterprise,Jordan,Erbil,2023-09-26
46820,Education,Turkey,Sulaymaniyah,2024-03-26
46821,Education,UAE,Duhok,2023-03-18
46822,Public Sector,Turkey,Erbil,2023-05-23
46823,SMB,Jordan,Erbil,2023-02-12
46824,SMB,Iraq,Sulaymaniyah,2024-03-02
46825,SMB,Turkey,Duhok,2023-12-30
46826,Public Sector,Iraq,Basra,2023-03-20
46827,Education,UAE,Kirkuk,2023-11-01
46828,Enterprise,UAE,Baghdad,2023-01-08
46829,Education,UAE,Duhok,2023-03-16
46830,SMB,Jordan,Baghdad,2023-08-15
46831,Retail,Iraq,Sulaymaniyah,2024-05-15
46832,SMB,Jordan,Sulaymaniyah,2025-04-05
46833,SMB,UAE,Sulaymaniyah,2024-11-03
46834,Education,UAE,Erbil,2025-07-10
46835,Education,UAE,Basra,2023-09-22
46836,Education,UAE,Sulaymaniyah,2025-06-13
46837,Retail,Iraq,Kirkuk,2024-03-25
46838,SMB,Turkey,Kirkuk,2025-04-25
46839,Public Sector,Jordan,Erbil,2024-05-06
46840,SMB,Iraq,Sulaymaniyah,2023-12-06
46841,Public Sector,Jordan,Kirkuk,2024-06-03
46842,Public Sector,UAE,Erbil,2025-10-24
46843,Education,Jordan,Erbil,2025-04-27
46844,SMB,UAE,Basra,2024-03-23
46845,SMB,UAE,Kirkuk,2025-02-25
46846,Education,UAE,Basra,2025-09-28
46847,Enterprise,UAE,Baghdad,2023-05-24
46848,SMB,Iraq,Duhok,2023-05-28
46849,Enterprise,Iraq,Sulaymaniyah,2025-12-13
46850,Enterprise,Jordan,Duhok,2023-06-19
46851,Retail,Jordan,Erbil,2024-11-04
46852,Enterprise,Turkey,Kirkuk,2023-08-20
46853,Enterprise,UAE,Basra,2023-07-04
46854,SMB,Turkey,Erbil,2023-01-01
46855,Enterprise,UAE,Sulaymaniyah,2024-10-27
46856,Retail,Jordan,Erbil,2025-10-23
46857,Education,Iraq,Duhok,2025-09-15
46858,Public Sector,UAE,Basra,2024-04-19
46859,Enterprise,Jordan,Baghdad,2024-11-28
46860,SMB,UAE,Basra,2023-02-26
46861,Retail,Jordan,Basra,2025-02-21
46862,Retail,Jordan,Baghdad,2023-02-16
46863,Retail,Iraq,Kirkuk,2025-01-05
46864,Education,UAE,Sulaymaniyah,2024-11-26
46865,Retail,Jordan,Baghdad,2023-04-04
46866,Education,Iraq,Basra,2023-11-16
46867,Enterprise,Turkey,Sulaymaniyah,2025-01-22
46868,Retail,Iraq,Baghdad,2024-12-03
46869,SMB,Iraq,Erbil,2025-08-23
46870,SMB,Jordan,Baghdad,2025-10-13
46871,Education,Turkey,Sulaymaniyah,2023-10-28
46872,Enterprise,Iraq,Erbil,2024-05-17
46873,Public Sector,Turkey,Basra,2023-02-16
46874,Education,Iraq,Erbil,2024-01-09
46875,Education,Iraq,Erbil,2024-06-01
46876,Enterprise,Iraq,Baghdad,2023-10-01
46877,Education,Turkey,Baghdad,2025-12-06
46878,Retail,Jordan,Kirkuk,2025-03-30
46879,Public Sector,Jordan,Baghdad,2025-02-26
46880,Education,Iraq,Baghdad,2023-03-27
46881,Retail,Jordan,Basra,2023-09-24
46882,SMB,Iraq,Basra,2023-07-02
46883,Retail,Jordan,Baghdad,2023-08-04
46884,Enterprise,Turkey,Duhok,2023-08-21
46885,SMB,Jordan,Duhok,2023-07-22
46886,Retail,Jordan,Basra,2024-09-04
46887,Education,UAE,Erbil,2024-02-17
46888,Public Sector,Jordan,Baghdad,2025-07-16
46889,Retail,UAE,Erbil,2024-11-02
46890,Public Sector,UAE,Kirkuk,2023-10-29
46891,Enterprise,UAE,Basra,2024-12-14
46892,Education,Iraq,Sulaymaniyah,2024-07-19
46893,Enterprise,Iraq,Erbil,2025-08-19
46894,Retail,Turkey,Sulaymaniyah,2025-02-05
46895,Public Sector,Turkey,Baghdad,2025-01-07
46896,SMB,Jordan,Sulaymaniyah,2023-02-06
46897,Enterprise,Jordan,Kirkuk,2023-11-02
46898,Retail,Iraq,Sulaymaniyah,2023-03-03
46899,Enterprise,UAE,Kirkuk,2024-02-03
46900,Retail,Jordan,Duhok,2025-12-11
46901,Enterprise,Iraq,Duhok,2023-09-15
46902,Education,Turkey,Erbil,2025-07-11
46903,Education,Iraq,Basra,2024-06-24
46904,Education,Iraq,Kirkuk,2024-04-12
46905,Public Sector,Turkey,Duhok,2023-10-13
46906,SMB,Jordan,Baghdad,2024-02-14
46907,SMB,UAE,Erbil,2024-07-01
46908,SMB,Jordan,Erbil,2023-01-22
46909,Retail,Iraq,Kirkuk,2025-06-01
46910,Enterprise,Iraq,Kirkuk,2025-12-28
46911,Public Sector,Turkey,Baghdad,2024-01-14
46912,Public Sector,Iraq,Basra,2023-10-27
46913,Public Sector,UAE,Erbil,2023-04-15
46914,Enterprise,Jordan,Erbil,2023-07-24
46915,Enterprise,Jordan,Sulaymaniyah,2025-01-01
46916,Retail,Iraq,Baghdad,2025-03-20
46917,Retail,Jordan,Duhok,2023-11-05
46918,Education,Jordan,Duhok,2024-03-27
46919,Education,UAE,Sulaymaniyah,2023-09-01
46920,Education,Jordan,Baghdad,2023-04-14
46921,Enterprise,Turkey,Kirkuk,2023-06-07
46922,Education,Iraq,Kirkuk,2024-01-23
46923,Enterprise,Jordan,Basra,2025-10-18
46924,Retail,Jordan,Erbil,2023-06-24
46925,Retail,Iraq,Erbil,2024-08-05
46926,Public Sector,Turkey,Erbil,2023-11-19
46927,Enterprise,Iraq,Sulaymaniyah,2025-06-10
46928,Public Sector,Turkey,Sulaymaniyah,2025-02-15
46929,SMB,UAE,Duhok,2025-06-26
46930,Retail,Jordan,Baghdad,2023-09-07
46931,Public Sector,Jordan,Duhok,2024-03-29
46932,SMB,Iraq,Sulaymaniyah,2023-06-29
46933,Retail,Iraq,Sulaymaniyah,2023-09-27
46934,Public Sector,UAE,Basra,2023-03-08
46935,Retail,UAE,Baghdad,2023-10-14
46936,SMB,UAE,Sulaymaniyah,2023-07-25
46937,Retail,Jordan,Duhok,2025-12-10
46938,Enterprise,UAE,Erbil,2024-12-30
46939,Education,Iraq,Basra,2023-06-01
46940,Education,Jordan,Duhok,2025-05-25
46941,SMB,Jordan,Duhok,2025-12-15
46942,Public Sector,Jordan,Erbil,2023-02-23
46943,Enterprise,Iraq,Sulaymaniyah,2024-08-29
46944,Retail,Turkey,Erbil,2023-08-23
46945,Retail,Jordan,Sulaymaniyah,2023-09-05
46946,SMB,Jordan,Sulaymaniyah,2025-01-06
46947,SMB,Jordan,Kirkuk,2024-07-13
46948,Enterprise,Iraq,Kirkuk,2023-08-10
46949,Enterprise,Turkey,Baghdad,2024-05-11
46950,SMB,UAE,Erbil,2024-07-23
46951,Education,Iraq,Erbil,2025-05-09
46952,Retail,UAE,Erbil,2025-11-03
46953,SMB,Turkey,Kirkuk,2023-12-31
46954,Public Sector,Iraq,Baghdad,2025-04-07
46955,Public Sector,Iraq,Baghdad,2024-11-13
46956,Retail,Turkey,Kirkuk,2023-01-14
46957,SMB,Iraq,Kirkuk,2025-03-03
46958,Public Sector,Iraq,Sulaymaniyah,2024-02-20
46959,SMB,UAE,Erbil,2023-08-26
46960,Enterprise,Turkey,Sulaymaniyah,2025-03-01
46961,Retail,Jordan,Erbil,2024-02-02
46962,Education,UAE,Kirkuk,2024-11-04
46963,Education,Turkey,Basra,2025-07-27
46964,Public Sector,Iraq,Duhok,2023-05-03
46965,SMB,Jordan,Sulaymaniyah,2025-12-21
46966,Education,Iraq,Basra,2025-06-24
46967,Retail,Jordan,Baghdad,2024-03-12
46968,Enterprise,Jordan,Erbil,2024-05-26
46969,Enterprise,Iraq,Kirkuk,2023-04-20
46970,SMB,Turkey,Sulaymaniyah,2023-02-13
46971,SMB,Jordan,Baghdad,2024-09-05
46972,SMB,Jordan,Basra,2025-07-23
46973,SMB,Turkey,Baghdad,2024-02-11
46974,Retail,Turkey,Baghdad,2024-03-14
46975,SMB,Iraq,Sulaymaniyah,2025-06-08
46976,Enterprise,Jordan,Erbil,2023-01-08
46977,Education,Jordan,Basra,2023-10-19
46978,Education,Iraq,Duhok,2024-06-07
46979,Retail,UAE,Sulaymaniyah,2024-12-03
46980,Retail,UAE,Sulaymaniyah,2024-03-13
46981,Public Sector,Jordan,Kirkuk,2023-10-23
46982,Public Sector,UAE,Kirkuk,2024-12-05
46983,Public Sector,Jordan,Baghdad,2025-04-02
46984,Public Sector,UAE,Kirkuk,2025-07-06
46985,SMB,Jordan,Basra,2023-12-25
46986,Enterprise,UAE,Erbil,2025-07-27
46987,Public Sector,Iraq,Kirkuk,2025-11-25
46988,Education,Jordan,Sulaymaniyah,2025-06-07
46989,Public Sector,Iraq,Kirkuk,2024-06-02
46990,Education,Iraq,Duhok,2025-01-21
46991,Enterprise,Jordan,Erbil,2025-03-24
46992,SMB,Jordan,Duhok,2024-12-18
46993,Education,UAE,Sulaymaniyah,2025-10-04
46994,Retail,UAE,Kirkuk,2024-10-19
46995,SMB,Turkey,Erbil,2025-02-22
46996,SMB,UAE,Baghdad,2024-05-13
46997,Public Sector,UAE,Erbil,2023-01-31
46998,SMB,Jordan,Duhok,2024-12-21
46999,Enterprise,Turkey,Sulaymaniyah,2023-04-02
47000,Enterprise,Iraq,Sulaymaniyah,2023-01-22
47001,SMB,Turkey,Sulaymaniyah,2023-10-28
47002,Education,Jordan,Baghdad,2023-06-11
47003,Public Sector,Turkey,Sulaymaniyah,2025-08-15
47004,Education,Turkey,Duhok,2024-05-21
47005,Enterprise,UAE,Erbil,2025-11-11
47006,SMB,Iraq,Erbil,2025-11-24
47007,Education,Turkey,Baghdad,2023-07-18
47008,Enterprise,Jordan,Erbil,2024-08-07
47009,Retail,Turkey,Duhok,2023-03-19
47010,Education,Jordan,Basra,2024-04-19
47011,SMB,Jordan,Kirkuk,2025-12-28
47012,Enterprise,UAE,Erbil,2025-04-12
47013,Enterprise,UAE,Duhok,2025-09-18
47014,Education,Turkey,Baghdad,2023-10-26
47015,Public Sector,UAE,Baghdad,2024-04-12
47016,SMB,Turkey,Duhok,2025-12-03
47017,Retail,Turkey,Sulaymaniyah,2025-08-20
47018,SMB,Jordan,Sulaymaniyah,2025-06-03
47019,Retail,Jordan,Baghdad,2024-01-24
47020,Public Sector,Jordan,Erbil,2023-11-07
47021,Enterprise,UAE,Baghdad,2024-05-23
47022,Public Sector,Iraq,Baghdad,2023-10-20
47023,Enterprise,Jordan,Duhok,2025-05-14
47024,Public Sector,Turkey,Basra,2025-09-02
47025,Retail,Iraq,Basra,2025-04-16
47026,SMB,Turkey,Sulaymaniyah,2023-07-28
47027,Retail,Iraq,Duhok,2024-09-03
47028,Retail,Iraq,Basra,2024-02-27
47029,SMB,Turkey,Sulaymaniyah,2023-01-09
47030,Enterprise,Jordan,Kirkuk,2024-04-23
47031,Enterprise,Turkey,Sulaymaniyah,2025-04-19
47032,Enterprise,Jordan,Baghdad,2025-08-26
47033,Retail,Jordan,Sulaymaniyah,2025-05-26
47034,SMB,Turkey,Kirkuk,2023-11-15
47035,Education,Iraq,Baghdad,2024-05-03
47036,Public Sector,UAE,Baghdad,2025-03-14
47037,Public Sector,UAE,Kirkuk,2023-01-28
47038,Education,Turkey,Kirkuk,2023-07-14
47039,Education,UAE,Kirkuk,2023-10-10
47040,SMB,UAE,Erbil,2025-01-18
47041,Retail,Turkey,Sulaymaniyah,2025-04-02
47042,Public Sector,Iraq,Baghdad,2023-03-05
47043,SMB,UAE,Basra,2025-10-13
47044,Public Sector,Turkey,Baghdad,2024-07-03
47045,Retail,Jordan,Duhok,2023-06-13
47046,Retail,Turkey,Basra,2023-01-10
47047,Enterprise,Jordan,Basra,2023-08-08
47048,Education,Turkey,Sulaymaniyah,2024-10-10
47049,Retail,Iraq,Sulaymaniyah,2024-11-07
47050,Education,Iraq,Baghdad,2025-08-04
47051,SMB,Turkey,Kirkuk,2025-10-31
47052,Public Sector,Turkey,Erbil,2024-12-26
47053,Enterprise,UAE,Sulaymaniyah,2023-09-05
47054,SMB,Iraq,Basra,2024-05-08
47055,Retail,Iraq,Basra,2023-10-14
47056,Education,Jordan,Duhok,2025-02-12
47057,Education,UAE,Baghdad,2023-01-22
47058,Public Sector,Turkey,Kirkuk,2023-03-28
47059,SMB,UAE,Sulaymaniyah,2024-07-24
47060,Public Sector,Turkey,Kirkuk,2023-09-23
47061,Education,Turkey,Kirkuk,2023-04-24
47062,Education,UAE,Duhok,2025-03-21
47063,Enterprise,Turkey,Erbil,2023-04-01
47064,Public Sector,Jordan,Erbil,2024-10-02
47065,Education,Turkey,Duhok,2023-12-02
47066,Public Sector,Turkey,Duhok,2023-03-02
47067,Public Sector,Jordan,Sulaymaniyah,2023-05-14
47068,Enterprise,Turkey,Erbil,2025-11-27
47069,Retail,Iraq,Baghdad,2023-02-15
47070,Public Sector,Turkey,Duhok,2024-09-30
47071,Retail,Turkey,Baghdad,2024-05-30
47072,Retail,Turkey,Erbil,2025-06-30
47073,Education,Turkey,Baghdad,2025-01-24
47074,Public Sector,Iraq,Kirkuk,2024-04-05
47075,Public Sector,Jordan,Duhok,2025-12-21
47076,Education,Turkey,Kirkuk,2024-11-15
47077,Enterprise,UAE,Baghdad,2025-12-26
47078,Retail,Turkey,Erbil,2025-03-26
47079,Public Sector,Jordan,Duhok,2025-04-03
47080,SMB,UAE,Erbil,2025-12-26
47081,Enterprise,UAE,Erbil,2025-06-05
47082,Education,UAE,Erbil,2025-12-18
47083,Education,UAE,Erbil,2024-07-19
47084,Education,Jordan,Kirkuk,2025-04-08
47085,Retail,UAE,Duhok,2023-06-19
