employee_id,branch_id,department,role,hire_date,base_salary
1665,38,HR,Associate,2025-06-13,3499.06
1666,38,IT,Manager,2025-11-26,2332.36
1667,38,Marketing,Manager,2018-04-09,837.56
1668,38,Sales,Associate,2016-06-24,2433.87
1669,38,Operations,Associate,2024-06-05,3308.66
1670,38,Support,Senior Manager,2015-05-02,2426.7
1671,38,Operations,Manager,2021-06-25,1672.83
1672,38,IT,Specialist,2023-11-20,2429.1
1673,38,Sales,Manager,2015-09-28,1993.02
1674,38,Operations,Supervisor,2018-08-22,1976.88
1675,38,HR,Supervisor,2017-12-22,3294.58
1676,38,Marketing,Associate,2024-06-10,2132.97
1677,38,IT,Associate,2019-12-19,2052.25
1678,38,Marketing,Specialist,2022-05-23,3687.76
1679,38,Sales,Supervisor,2017-12-07,3291.03
1680,38,Marketing,Specialist,2015-03-28,2083.14
1681,38,Support,Supervisor,2025-03-01,2285.61
1682,38,Finance,Manager,2025-08-12,2988.34
1683,38,Support,Associate,2023-12-10,1395.92
1684,38,Operations,Senior Manager,2021-02-05,1533.45
1685,38,Marketing,Senior Manager,2015-12-10,1982.73
1686,38,Operations,Senior Manager,2017-08-23,2066.18
1687,38,Operations,Specialist,2018-12-07,2913.32
1688,38,Sales,Supervisor,2024-02-22,3081.42
1689,38,Marketing,Specialist,2021-07-22,3269.56
1690,38,Sales,Associate,2020-08-06,3615.96
1691,38,Sales,Senior Manager,2025-06-19,1903.3
1692,38,Operations,Manager,2018-01-04,1256.87
1693,38,Support,Supervisor,2024-03-21,2946.42
1694,38,Marketing,Associate,2022-11-13,1371.97
1695,38,IT,Manager,2020-01-04,840.7
1696,38,Sales,Manager,2025-11-17,1203.53
1697,38,HR,Senior Manager,2024-08-09,2773.98
1698,38,Sales,Senior Manager,2017-07-16,3799.85
1699,38,IT,Manager,2019-10-05,783.13
1700,38,Sales,Senior Manager,2017-07-27,2797.49
1701,38,Support,Senior Manager,2023-09-16,664.17
1702,38,Marketing,Senior Manager,2023-12-27,3096.73
1703,38,Sales,Specialist,2025-02-06,3337.71
1704,38,IT,Specialist,2015-09-15,3131.72
1705,38,Sales,Associate,2017-10-07,2636.35
1706,38,Sales,Senior Manager,2019-01-03,3732.76
1707,38,HR,Supervisor,2020-09-06,1867.22
1708,38,IT,Associate,2018-05-02,3619.82
1709,38,HR,Supervisor,2025-09-15,918.51
1710,38,Support,Supervisor,2023-06-20,2253.0
1711,38,Operations,Associate,2025-01-08,573.06
1712,38,Operations,Supervisor,2018-03-20,2299.44
1713,38,HR,Supervisor,2019-03-24,2534.75
1714,38,Sales,Senior Manager,2019-05-13,2626.73
1715,38,Operations,Manager,2022-02-09,2716.36
1716,38,IT,Specialist,2023-04-03,2559.05
1717,38,Finance,Specialist,2020-10-22,2620.03
1718,38,HR,Senior Manager,2017-07-27,964.2
1719,38,Marketing,Manager,2021-01-20,1279.12
1720,38,Finance,Associate,2023-02-22,2287.04
1721,38,Sales,Supervisor,2025-02-12,3495.97
1722,38,Marketing,Supervisor,2017-04-09,483.04
1723,38,Support,Specialist,2021-02-26,3550.88
1724,38,Operations,Senior Manager,2019-10-27,3152.77
1725,39,HR,Supervisor,2024-05-18,1358.03
1726,39,Sales,Associate,2017-06-25,1755.04
1727,39,Finance,Senior Manager,2023-10-28,1798.88
1728,39,HR,Specialist,2019-01-22,2170.44
1729,39,Operations,Specialist,2017-07-19,2913.66
1730,39,Sales,Supervisor,2018-11-20,1851.12
1731,39,Support,Specialist,2022-06-26,2020.03
1732,39,Finance,Supervisor,2021-09-23,3402.65
1733,39,Marketing,Specialist,2019-11-28,741.26
1734,39,Finance,Manager,2020-02-21,716.24
1735,39,IT,Specialist,2016-03-19,642.33
1736,39,IT,Supervisor,2023-08-26,3379.08
1737,39,Support,Senior Manager,2017-08-16,2175.29
1738,39,IT,Senior Manager,2016-07-01,2514.56
1739,39,Marketing,Associate,2021-12-18,2961.39
1740,39,Operations,Senior Manager,2025-10-02,2484.7
1741,39,Operations,Senior Manager,2018-03-03,1679.62
1742,39,Operations,Senior Manager,2020-01-14,2109.95
1743,39,Operations,Supervisor,2016-06-22,1286.71
1744,39,HR,Associate,2019-05-16,1433.38
1745,39,Operations,Associate,2025-10-13,1178.5
1746,39,Finance,Senior Manager,2015-08-20,3291.98
1747,39,Sales,Supervisor,2015-10-15,1550.65
1748,39,Finance,Associate,2015-06-24,1073.63
1749,39,Finance,Associate,2016-07-16,1111.77
1750,39,HR,Senior Manager,2017-07-04,3508.92
1751,40,Operations,Supervisor,2018-08-13,1703.94
1752,40,Finance,Manager,2017-09-26,1352.76
1753,40,Support,Manager,2017-03-12,2952.76
1754,40,Sales,Supervisor,2018-02-07,1404.41
1755,40,Operations,Manager,2021-12-11,3468.34
1756,40,Operations,Specialist,2022-11-09,847.95
1757,40,Support,Senior Manager,2022-11-23,876.9
1758,40,Marketing,Manager,2023-12-24,3274.26
1759,40,Support,Specialist,2016-02-26,520.86
1760,40,Operations,Supervisor,2023-01-25,2742.87
1761,40,Sales,Supervisor,2021-10-24,476.9
1762,40,Support,Supervisor,2019-08-03,2999.01
1763,40,Operations,Senior Manager,2017-12-17,1075.98
1764,40,Finance,Associate,2019-12-08,2682.21
1765,40,Support,Specialist,2022-12-26,3163.34
1766,40,IT,Senior Manager,2024-03-07,3775.05
1767,40,HR,Specialist,2018-02-05,1794.3
1768,40,Finance,Specialist,2017-07-01,2515.17
1769,40,Sales,Associate,2021-07-17,1476.59
1770,40,IT,Specialist,2018-06-14,2055.3
1771,41,Support,Associate,2019-02-09,1667.98
1772,41,Finance,Manager,2018-06-02,1058.87
1773,41,Sales,Associate,2025-12-11,1160.12
1774,41,Support,Supervisor,2024-02-14,1069.21
1775,41,Support,Supervisor,2020-05-04,774.57
1776,41,Sales,Senior Manager,2017-06-12,2933.33
1777,41,Finance,Senior Manager,2023-10-12,1248.14
1778,41,Finance,Specialist,2024-07-03,3422.1
1779,41,Operations,Senior Manager,2016-01-19,3693.91
1780,41,IT,Specialist,2018-12-15,3550.43
1781,41,Sales,Senior Manager,2024-06-10,2879.92
1782,41,Marketing,Specialist,2023-12-05,596.77
1783,41,Operations,Manager,2023-12-09,3436.82
1784,41,Marketing,Senior Manager,2020-06-15,2560.05
1785,41,Sales,Manager,2016-08-14,2204.61
1786,41,HR,Associate,2017-10-09,2783.97
1787,41,Operations,Supervisor,2015-10-02,3111.21
1788,41,IT,Specialist,2021-08-22,2233.77
1789,41,HR,Associate,2017-08-25,2156.08
1790,41,HR,Manager,2021-10-09,1143.2
1791,41,Sales,Specialist,2024-04-19,2784.02
1792,41,Marketing,Senior Manager,2022-09-23,2863.94
1793,41,Finance,Supervisor,2018-05-23,1349.52
1794,41,Sales,Specialist,2018-01-18,1248.03
1795,41,Sales,Specialist,2019-03-09,3375.83
1796,41,Sales,Specialist,2018-09-04,454.69
1797,41,Finance,Senior Manager,2020-06-03,3620.53
1798,41,HR,Supervisor,2017-07-20,1437.9
1799,41,Sales,Associate,2020-04-24,3683.51
1800,41,Operations,Supervisor,2015-09-22,3728.85
1801,41,Marketing,Senior Manager,2016-12-24,2755.19
1802,41,IT,Supervisor,2025-11-20,2295.44
1803,41,Marketing,Manager,2018-06-09,1133.13
1804,41,IT,Manager,2017-08-08,2894.87
1805,41,Support,Supervisor,2017-08-03,2111.47
1806,41,Support,Specialist,2017-04-19,2093.24
1807,41,IT,Specialist,2025-05-01,1489.04
1808,41,Operations,Manager,2025-10-07,682.67
1809,41,Sales,Manager,2018-08-21,3700.79
1810,41,Sales,Senior Manager,2017-12-25,3156.78
1811,41,HR,Associate,2021-07-01,818.62
1812,41,Sales,Associate,2017-04-25,730.05
1813,41,Operations,Senior Manager,2015-01-26,806.24
1814,41,IT,Supervisor,2016-04-05,2059.43
1815,41,HR,Manager,2017-05-11,2054.34
1816,41,Operations,Associate,2023-12-09,2552.08
1817,41,Sales,Associate,2015-02-18,1444.07
1818,41,HR,Manager,2017-01-08,530.4
1819,41,Support,Manager,2017-06-21,1410.93
1820,41,IT,Manager,2025-12-27,3470.41
1821,41,Support,Specialist,2016-04-04,3654.16
1822,41,Finance,Supervisor,2016-10-11,846.48
1823,42,Sales,Senior Manager,2017-03-14,2227.11
1824,42,HR,Specialist,2025-07-05,3441.94
1825,42,IT,Supervisor,2024-05-12,3382.6
1826,42,Finance,Manager,2025-06-09,3165.91
1827,42,IT,Associate,2015-03-25,2647.11
1828,42,Finance,Specialist,2021-08-24,3119.45
1829,42,Support,Associate,2016-10-14,3664.61
1830,42,Finance,Specialist,2016-06-05,1059.27
1831,42,Support,Supervisor,2020-08-14,2062.32
1832,42,Support,Senior Manager,2025-06-05,3137.17
1833,42,IT,Specialist,2021-07-18,2115.29
1834,42,HR,Manager,2023-09-27,1220.88
1835,42,Sales,Senior Manager,2021-09-19,3051.59
1836,42,Marketing,Specialist,2016-04-12,459.6
1837,42,Marketing,Associate,2020-09-16,3658.01
1838,42,Sales,Associate,2020-06-28,3295.25
1839,42,Marketing,Specialist,2019-08-05,3248.1
1840,42,HR,Manager,2018-04-27,1202.37
1841,42,IT,Specialist,2016-12-23,929.31
1842,42,IT,Associate,2021-06-02,2799.7
1843,42,IT,Senior Manager,2016-08-27,2439.65
1844,42,Operations,Associate,2017-06-05,714.63
1845,42,Sales,Associate,2024-07-05,3014.15
1846,42,Support,Specialist,2023-12-10,2025.12
1847,42,IT,Supervisor,2022-11-23,494.25
1848,43,Operations,Associate,2025-01-20,2966.3
1849,43,HR,Specialist,2015-07-27,1869.13
1850,43,Support,Senior Manager,2019-10-17,1475.21
1851,43,Operations,Manager,2017-05-03,2197.03
1852,43,Operations,Specialist,2021-10-02,1183.34
1853,43,Operations,Senior Manager,2024-02-27,2769.63
1854,43,Support,Supervisor,2025-11-13,3221.3
1855,43,Operations,Associate,2020-11-14,1102.35
1856,43,Sales,Associate,2016-06-20,3058.97
1857,43,Finance,Associate,2018-05-06,2264.25
1858,43,Sales,Specialist,2024-01-25,3497.45
1859,43,Operations,Senior Manager,2018-11-02,1255.12
1860,43,Sales,Senior Manager,2024-01-19,3754.75
1861,43,Support,Associate,2015-06-03,3610.76
1862,43,Sales,Supervisor,2019-07-17,1102.86
1863,43,Marketing,Manager,2020-03-23,2710.2
1864,43,Finance,Manager,2023-02-17,3155.11
1865,43,Operations,Associate,2024-07-16,2414.3
1866,43,Marketing,Associate,2019-03-05,2735.95
1867,43,Sales,Associate,2018-04-26,2732.89
1868,43,Operations,Specialist,2023-09-24,2489.28
1869,43,HR,Supervisor,2022-03-11,1424.32
1870,43,HR,Manager,2015-12-25,2737.63
1871,43,Operations,Specialist,2024-10-03,3659.35
1872,43,HR,Manager,2016-01-05,3017.16
1873,43,Finance,Senior Manager,2016-08-04,1973.61
1874,43,Operations,Supervisor,2017-02-09,2381.31
1875,44,Sales,Associate,2017-12-25,1993.48
1876,44,Support,Supervisor,2022-11-05,3598.43
1877,44,HR,Manager,2015-06-28,1410.19
1878,44,Support,Senior Manager,2025-03-15,1678.55
1879,44,Marketing,Senior Manager,2020-06-03,2735.37
1880,44,HR,Manager,2019-11-02,2529.06
1881,44,IT,Associate,2018-12-27,2328.68
1882,44,Operations,Associate,2019-07-06,2359.95
1883,44,Marketing,Associate,2018-07-28,1998.63
1884,44,Sales,Supervisor,2022-08-21,2242.64
1885,44,Marketing,Manager,2016-02-06,2901.46
1886,44,Support,Manager,2018-07-11,665.98
1887,44,Finance,Senior Manager,2022-04-23,2933.3
1888,44,Sales,Supervisor,2022-01-18,971.73
1889,44,Support,Specialist,2025-04-11,2353.49
1890,44,HR,Manager,2015-06-26,1890.87
1891,44,Support,Specialist,2015-04-28,526.86
1892,44,Marketing,Manager,2019-05-21,1039.95
1893,44,Operations,Associate,2019-07-03,1449.43
1894,44,IT,Manager,2021-09-07,2693.31
1895,44,Finance,Specialist,2015-02-14,1595.76
1896,44,Marketing,Supervisor,2017-04-12,3605.5
1897,44,Support,Manager,2023-12-26,988.31
1898,44,IT,Manager,2020-12-19,1753.61
1899,44,Sales,Senior Manager,2024-04-03,2871.12
1900,44,HR,Senior Manager,2017-06-22,3754.33
1901,44,IT,Supervisor,2015-03-15,3578.29
1902,44,Support,Supervisor,2016-11-14,1330.39
1903,44,IT,Associate,2022-03-21,1955.25
1904,44,HR,Associate,2015-04-24,3729.76
1905,44,Support,Senior Manager,2017-10-13,1174.06
1906,44,Operations,Specialist,2025-10-01,1690.36
1907,44,Finance,Associate,2019-05-17,3193.82
1908,44,Sales,Manager,2025-08-14,1824.8
1909,44,Finance,Senior Manager,2021-09-25,1575.02
1910,44,Operations,Manager,2021-06-06,2301.72
1911,44,Operations,Senior Manager,2021-07-10,3281.06
1912,44,IT,Manager,2025-05-23,2528.26
1913,44,Marketing,Associate,2016-02-03,2626.24
1914,44,HR,Manager,2016-08-24,2968.28
1915,44,HR,Associate,2025-08-17,2397.13
1916,44,Sales,Supervisor,2021-04-08,3052.55
1917,45,Support,Associate,2018-08-04,1624.56
1918,45,Marketing,Manager,2021-11-23,3078.53
1919,45,Support,Associate,2020-04-17,1400.07
1920,45,IT,Supervisor,2019-07-22,1259.21
1921,45,Support,Associate,2015-01-05,3098.21
1922,45,Marketing,Senior Manager,2024-06-11,1020.88
1923,45,HR,Manager,2018-09-13,1095.41
1924,45,IT,Manager,2015-10-14,881.72
1925,45,IT,Manager,2017-07-11,2182.88
1926,45,Support,Specialist,2016-12-26,873.21
1927,45,Sales,Senior Manager,2021-11-09,3255.08
1928,45,Operations,Supervisor,2018-02-03,535.89
1929,45,Sales,Senior Manager,2017-01-20,2820.38
1930,45,Sales,Senior Manager,2021-01-24,2909.47
1931,45,Support,Supervisor,2017-04-21,3458.0
1932,45,Finance,Specialist,2023-04-24,3063.1
1933,45,Marketing,Manager,2019-11-02,1371.13
1934,45,Operations,Associate,2025-10-28,796.45
1935,45,Support,Senior Manager,2016-02-05,1396.25
1936,45,Operations,Associate,2016-08-28,1660.68
1937,45,Marketing,Specialist,2021-02-16,3114.73
1938,45,Support,Associate,2022-11-03,1154.49
1939,45,Support,Manager,2020-11-15,3158.64
1940,45,Operations,Supervisor,2015-03-22,2350.43
1941,45,HR,Associate,2016-06-12,2071.1
1942,45,HR,Senior Manager,2023-01-06,2197.86
1943,45,Finance,Associate,2018-10-01,2245.45
1944,45,HR,Senior Manager,2017-04-28,1672.38
1945,45,Operations,Associate,2020-03-08,729.53
1946,45,IT,Specialist,2019-05-16,1117.45
1947,45,Sales,Supervisor,2023-11-10,2014.6
1948,45,Marketing,Manager,2021-09-13,3539.87
1949,45,Finance,Specialist,2018-11-28,3422.5
1950,45,Finance,Manager,2016-10-26,3017.6
1951,45,Finance,Specialist,2018-12-16,1902.13
1952,45,Support,Manager,2024-12-09,3183.24
1953,45,HR,Associate,2024-07-14,1119.06
1954,45,Finance,Supervisor,2025-02-15,1010.28
1955,45,Sales,Senior Manager,2019-10-14,1433.14
1956,45,Marketing,Senior Manager,2020-07-01,834.08
1957,45,Marketing,Supervisor,2021-03-12,1271.82
1958,45,Operations,Supervisor,2020-03-25,1503.42
1959,45,Sales,Supervisor,2015-12-11,1166.14
1960,45,HR,Supervisor,2018-09-03,1741.73
1961,45,HR,Specialist,2023-04-04,2329.21
1962,45,IT,Senior Manager,2025-02-19,3440.42
1963,45,Support,Manager,2020-06-07,1110.36
1964,45,Marketing,Manager,2022-01-09,1861.14
1965,45,Sales,Manager,2017-10-11,2430.42
1966,45,Operations,Senior Manager,2015-05-01,2606.28
1967,45,Marketing,Senior Manager,2015-08-10,889.04
1968,45,Support,Associate,2023-09-02,1580.26
1969,45,Sales,Associate,2022-02-27,3138.42
1970,45,IT,Supervisor,2019-06-25,1608.51
1971,45,Sales,Senior Manager,2020-08-20,607.69
1972,46,IT,Manager,2022-11-04,3274.3
1973,46,HR,Associate,2015-04-02,3215.28
1974,46,Operations,Associate,2020-12-24,1909.54
1975,46,Operations,Associate,2018-12-26,1685.75
1976,46,HR,Associate,2015-05-26,594.31
1977,46,Sales,Supervisor,2016-05-11,2754.54
1978,46,Marketing,Manager,2019-12-06,3548.28
1979,46,HR,Manager,2016-03-11,3337.35
1980,46,Marketing,Senior Manager,2021-11-15,2688.59
1981,46,HR,Senior Manager,2018-10-16,2665.25
1982,46,Finance,Supervisor,2022-04-03,1333.77
1983,46,Finance,Associate,2020-09-27,3374.12
1984,46,IT,Specialist,2016-02-16,651.89
1985,46,Sales,Specialist,2022-07-07,2083.61
1986,46,Finance,Specialist,2024-09-17,3325.84
1987,46,Marketing,Supervisor,2022-11-05,3290.15
1988,46,Sales,Specialist,2018-06-13,3716.47
1989,46,Marketing,Senior Manager,2023-04-25,1790.69
1990,46,Sales,Supervisor,2021-03-22,1478.94
1991,46,Marketing,Senior Manager,2025-02-05,1994.2
1992,46,Sales,Associate,2018-01-15,1076.55
1993,46,Sales,Manager,2025-09-15,1629.06
1994,46,Sales,Senior Manager,2016-06-14,1160.42
1995,46,Support,Senior Manager,2021-09-11,628.08
1996,46,Finance,Supervisor,2016-01-21,1731.45
1997,46,Support,Specialist,2019-04-13,1041.76
1998,46,Finance,Senior Manager,2024-08-17,1902.44
1999,46,IT,Associate,2025-04-04,1185.59
2000,46,Sales,Associate,2024-05-08,670.59
2001,46,Sales,Supervisor,2018-10-23,2848.01
2002,46,Support,Manager,2016-04-24,3210.63
2003,46,IT,Supervisor,2022-04-06,3082.19
2004,46,Finance,Supervisor,2024-05-24,460.41
2005,46,Operations,Senior Manager,2024-08-24,1472.84
2006,46,IT,Specialist,2017-06-22,682.67
2007,46,Operations,Supervisor,2022-03-01,2681.21
2008,46,Support,Supervisor,2015-03-09,3402.21
2009,46,Operations,Associate,2024-06-16,2403.58
2010,46,Support,Specialist,2022-02-02,3193.4
2011,47,IT,Supervisor,2018-09-17,1010.47
2012,47,Operations,Associate,2016-05-26,2916.22
2013,47,Support,Manager,2020-09-09,2672.42
2014,47,Finance,Supervisor,2022-01-27,1631.3
2015,47,IT,Supervisor,2023-11-28,3348.18
2016,47,Marketing,Senior Manager,2022-02-09,2747.38
2017,47,IT,Associate,2017-07-28,1187.86
2018,47,Operations,Supervisor,2022-01-08,2384.91
2019,47,IT,Manager,2020-04-24,749.07
2020,47,Support,Associate,2019-11-22,2275.47
2021,47,Support,Senior Manager,2017-05-22,1618.63
2022,47,Finance,Manager,2024-07-09,1486.23
2023,47,Sales,Senior Manager,2023-12-11,3244.47
2024,47,Sales,Manager,2022-10-26,3104.34
2025,47,Finance,Associate,2015-08-22,942.89
2026,47,IT,Specialist,2023-05-20,2319.77
2027,47,Operations,Supervisor,2022-05-03,3129.28
2028,47,Sales,Manager,2015-04-10,3215.33
2029,47,Sales,Associate,2022-05-01,1891.58
2030,47,IT,Associate,2015-05-05,1623.23
2031,47,Finance,Senior Manager,2025-09-05,3644.85
2032,47,IT,Supervisor,2017-12-07,1897.37
2033,47,Sales,Supervisor,2018-01-16,3575.33
2034,47,Operations,Manager,2021-07-04,3441.66
2035,47,Finance,Senior Manager,2019-03-19,1909.98
2036,47,Finance,Senior Manager,2017-11-25,1118.35
2037,47,Operations,Manager,2023-04-10,1471.74
2038,47,Finance,Senior Manager,2025-08-18,1064.3
2039,47,Marketing,Manager,2016-03-17,1930.37
2040,47,Finance,Senior Manager,2025-12-12,2019.07
2041,47,Support,Manager,2021-07-15,542.7
2042,47,HR,Associate,2021-02-25,920.96
2043,47,Finance,Specialist,2024-09-12,876.37
2044,47,HR,Senior Manager,2019-01-25,3281.11
2045,47,Operations,Manager,2025-01-15,3155.06
2046,47,Marketing,Senior Manager,2022-01-03,633.22
2047,47,Marketing,Associate,2020-10-04,3203.5
2048,47,HR,Manager,2020-01-04,2930.58
2049,47,IT,Senior Manager,2015-12-07,2179.48
2050,47,HR,Manager,2017-04-22,2592.89
2051,47,Operations,Supervisor,2025-05-24,3763.68
2052,47,Sales,Manager,2024-12-07,834.27
2053,47,Sales,Specialist,2024-02-17,774.49
2054,47,Operations,Associate,2022-01-27,2144.45
2055,47,Support,Associate,2016-05-13,2070.46
2056,47,Operations,Specialist,2023-05-27,2502.75
2057,47,Support,Senior Manager,2016-07-05,2581.26
2058,47,Operations,Specialist,2025-04-06,2163.58
2059,47,IT,Senior Manager,2018-08-16,1421.62
2060,47,IT,Associate,2024-08-12,2686.79
2061,47,Support,Manager,2016-08-14,3175.2
2062,47,Operations,Associate,2019-08-04,2340.1
2063,47,Sales,Senior Manager,2019-01-21,2628.91
2064,47,IT,Senior Manager,2022-01-12,3675.37
2065,47,Support,Manager,2019-01-06,1648.45
2066,47,Marketing,Senior Manager,2018-06-23,2208.94
2067,48,Sales,Specialist,2025-03-12,2647.38
2068,48,HR,Supervisor,2022-12-28,3085.43
2069,48,Finance,Supervisor,2021-02-27,2611.2
2070,48,Support,Manager,2024-11-06,2379.73
2071,48,HR,Senior Manager,2019-03-23,1535.66
2072,48,HR,Supervisor,2024-10-27,1802.64
2073,48,Sales,Associate,2017-04-04,2678.62
2074,48,Support,Manager,2020-04-25,3158.66
2075,48,IT,Specialist,2016-03-24,3439.78
2076,48,Marketing,Manager,2016-01-20,1289.12
2077,48,Sales,Associate,2022-06-20,2564.84
2078,48,Sales,Specialist,2020-02-23,1955.86
2079,48,Operations,Senior Manager,2023-04-07,1295.86
2080,48,Support,Supervisor,2018-04-24,993.0
2081,48,Marketing,Senior Manager,2018-02-19,531.21
2082,48,IT,Associate,2018-01-26,920.88
2083,48,Sales,Supervisor,2021-10-18,3346.05
2084,48,Finance,Specialist,2025-12-24,2601.48
2085,48,Support,Specialist,2018-10-27,2037.01
2086,48,Finance,Supervisor,2024-09-28,911.88
2087,48,Sales,Manager,2021-11-13,3377.82
2088,48,HR,Associate,2017-09-10,788.06
2089,48,Support,Specialist,2015-10-18,1558.58
2090,48,Operations,Supervisor,2019-07-23,1648.98
2091,48,Marketing,Specialist,2019-02-18,2377.44
2092,48,Marketing,Senior Manager,2024-09-10,1787.39
2093,48,Sales,Senior Manager,2016-10-16,3588.71
2094,48,Finance,Associate,2015-06-14,1323.95
2095,48,Finance,Associate,2017-04-18,3186.15
2096,48,Finance,Associate,2018-08-03,3148.97
2097,48,HR,Senior Manager,2015-06-03,3632.19
2098,48,HR,Senior Manager,2016-09-16,3621.11
2099,48,Finance,Associate,2016-01-16,2150.47
2100,48,IT,Supervisor,2021-08-10,3068.17
2101,48,Operations,Associate,2015-01-25,3069.11
2102,48,Operations,Senior Manager,2024-07-22,2740.04
2103,48,Sales,Senior Manager,2022-01-13,3015.03
2104,48,IT,Specialist,2021-12-14,2290.98
2105,48,Sales,Manager,2016-10-12,1628.49
2106,48,Finance,Manager,2015-04-08,758.17
2107,48,Sales,Specialist,2021-12-25,3425.92
2108,48,Marketing,Senior Manager,2024-01-26,499.91
2109,48,IT,Specialist,2015-02-02,874.5
2110,48,Operations,Supervisor,2015-06-12,2468.09
2111,48,Operations,Supervisor,2017-10-13,2053.65
2112,48,Sales,Associate,2016-05-18,1139.63
2113,48,IT,Supervisor,2018-08-23,1464.11
2114,48,Finance,Senior Manager,2019-11-08,2214.93
2115,48,Finance,Supervisor,2023-09-04,630.89
2116,48,Support,Senior Manager,2022-05-03,1131.91
2117,48,Operations,Senior Manager,2018-05-24,2302.43
2118,48,Sales,Supervisor,2017-01-08,2789.45
2119,49,Marketing,Manager,2016-01-16,3251.69
2120,49,Finance,Supervisor,2024-07-10,3221.05
2121,49,Sales,Associate,2019-10-13,2109.45
2122,49,Marketing,Manager,2021-08-02,1201.9
2123,49,Support,Specialist,2025-07-18,625.07
2124,49,Finance,Associate,2023-06-01,3498.68
2125,49,Marketing,Supervisor,2019-10-07,2986.79
2126,49,Finance,Senior Manager,2021-07-26,2892.91
2127,49,IT,Associate,2016-09-13,3640.79
2128,49,IT,Supervisor,2023-08-14,2368.22
2129,49,HR,Senior Manager,2019-03-13,2015.56
2130,49,Operations,Specialist,2015-05-26,2736.71
2131,49,Finance,Associate,2018-09-10,1580.73
2132,49,Support,Associate,2024-05-12,1350.3
2133,49,Finance,Senior Manager,2015-02-10,2354.28
2134,49,Finance,Supervisor,2017-08-15,507.84
2135,49,Sales,Manager,2015-06-16,2586.44
2136,49,HR,Specialist,2021-01-19,3595.09
2137,49,Finance,Senior Manager,2023-06-03,1925.47
2138,49,Finance,Supervisor,2019-08-05,1211.85
2139,49,Operations,Specialist,2024-11-02,1229.45
2140,49,IT,Associate,2017-11-17,3332.91
2141,49,HR,Supervisor,2015-09-23,1213.64
2142,49,IT,Supervisor,2019-01-22,3280.52
2143,49,Marketing,Supervisor,2023-12-02,2461.94
2144,49,Finance,Associate,2016-09-15,829.16
2145,49,Sales,Specialist,2018-06-19,1694.05
2146,49,Marketing,Manager,2016-11-14,3384.11
2147,49,Operations,Associate,2020-10-26,1656.96
2148,49,Support,Supervisor,2022-05-20,554.38
2149,49,Finance,Associate,2019-03-19,535.54
2150,49,HR,Specialist,2020-09-23,3065.93
2151,49,HR,Senior Manager,2020-04-13,3232.93
2152,49,Sales,Specialist,2021-11-03,3649.85
2153,49,Operations,Senior Manager,2023-10-21,2286.58
2154,49,Support,Senior Manager,2016-09-26,622.3
2155,49,Support,Senior Manager,2023-08-11,1351.76
2156,49,Marketing,Senior Manager,2019-04-11,1264.3
2157,49,Marketing,Supervisor,2018-08-11,2956.43
2158,49,Sales,Specialist,2022-12-14,1662.3
2159,49,Finance,Senior Manager,2023-02-12,2638.66
2160,49,HR,Specialist,2022-07-08,2357.3
2161,49,Marketing,Specialist,2023-04-25,3496.04
2162,49,IT,Senior Manager,2025-03-20,1321.93
2163,49,Finance,Supervisor,2020-02-03,1818.48
2164,49,HR,Specialist,2024-08-21,3402.83
2165,49,Operations,Specialist,2022-01-06,854.64
2166,49,Finance,Senior Manager,2022-12-04,873.43
2167,49,Sales,Manager,2015-12-06,3766.28
2168,49,Operations,Senior Manager,2023-07-14,1637.13
2169,49,Support,Senior Manager,2018-12-10,848.75
2170,49,Marketing,Supervisor,2024-10-20,811.04
2171,49,IT,Associate,2016-12-12,3632.23
2172,49,Support,Manager,2021-05-25,2048.31
2173,49,Operations,Specialist,2024-09-03,960.06
2174,49,Sales,Senior Manager,2024-06-22,2625.51
2175,49,Support,Supervisor,2022-03-17,2870.49
2176,49,Finance,Associate,2018-05-16,1592.74
2177,49,HR,Senior Manager,2023-10-17,3277.62
2178,49,Support,Supervisor,2020-07-11,2986.96
2179,49,Operations,Associate,2018-07-17,1382.16
2180,50,Finance,Associate,2020-05-06,847.15
2181,50,Finance,Manager,2022-04-06,1416.4
2182,50,Finance,Senior Manager,2016-04-22,1383.41
2183,50,Sales,Specialist,2023-09-25,1015.66
2184,50,HR,Associate,2023-09-26,1103.69
2185,50,Support,Associate,2020-04-10,3605.05
2186,50,HR,Manager,2022-09-05,3233.98
2187,50,Finance,Associate,2016-08-14,2102.41
2188,50,Sales,Specialist,2019-12-22,840.15
2189,50,Finance,Associate,2018-12-03,1545.84
2190,50,HR,Supervisor,2019-08-21,2914.0
2191,50,IT,Associate,2020-01-14,786.47
2192,50,IT,Senior Manager,2020-04-27,2319.87
2193,50,Marketing,Associate,2025-11-01,1273.81
2194,50,HR,Manager,2018-11-07,1338.71
2195,50,Operations,Manager,2017-12-16,1396.71
2196,50,Operations,Associate,2023-12-24,1167.53
2197,50,Support,Associate,2022-09-20,1148.63
2198,50,Operations,Associate,2021-12-09,2504.82
2199,50,IT,Senior Manager,2018-11-12,2072.18
2200,50,IT,Specialist,2019-04-10,2687.72
2201,50,Support,Manager,2024-06-18,2061.21
2202,50,Sales,Specialist,2016-05-14,3697.36
2203,50,Finance,Specialist,2025-07-04,1040.25
2204,50,Finance,Associate,2020-12-13,2811.14
2205,50,Marketing,Manager,2022-10-14,2752.19
